barrio,año,trimestre,precio_prom,ambientes,estado,comuna
CONSTITUCION,2015,4,,3 ambientes,A estrer,1
CONSTITUCION,2016,1,,3 ambientes,A estrer,1
CONSTITUCION,2016,2,,3 ambientes,A estrer,1
CONSTITUCION,2016,3,,3 ambientes,A estrer,1
CONSTITUCION,2016,4,,3 ambientes,A estrer,1
CONSTITUCION,2017,1,,3 ambientes,A estrer,1
CONSTITUCION,2017,2,,3 ambientes,A estrer,1
CONSTITUCION,2017,3,,3 ambientes,A estrer,1
CONSTITUCION,2017,4,,3 ambientes,A estrer,1
CONSTITUCION,2018,1,,3 ambientes,A estrer,1
CONSTITUCION,2018,2,,3 ambientes,A estrer,1
CONSTITUCION,2018,3,,3 ambientes,A estrer,1
CONSTITUCION,2018,4,,3 ambientes,A estrer,1
CONSTITUCION,2019,1,,3 ambientes,A estrer,1
CONSTITUCION,2019,2,,3 ambientes,A estrer,1
FLORES,2010,1,1362,3 ambientes,A estrer,7
FLORES,2010,2,1413,3 ambientes,A estrer,7
FLORES,2010,3,1441,3 ambientes,A estrer,7
FLORES,2010,4,1520,3 ambientes,A estrer,7
FLORES,2011,1,1518,3 ambientes,A estrer,7
FLORES,2011,2,1570,3 ambientes,A estrer,7
FLORES,2011,3,1655,3 ambientes,A estrer,7
FLORES,2011,4,,3 ambientes,A estrer,7
FLORES,2012,1,,3 ambientes,A estrer,7
FLORES,2012,2,,3 ambientes,A estrer,7
FLORES,2012,3,,3 ambientes,A estrer,7
FLORES,2012,4,,3 ambientes,A estrer,7
FLORES,2013,1,,3 ambientes,A estrer,7
FLORES,2013,2,,3 ambientes,A estrer,7
FLORES,2013,3,,3 ambientes,A estrer,7
FLORES,2013,4,,3 ambientes,A estrer,7
FLORES,2014,1,,3 ambientes,A estrer,7
FLORES,2014,2,2229,3 ambientes,A estrer,7
FLORES,2014,3,,3 ambientes,A estrer,7
FLORES,2014,4,,3 ambientes,A estrer,7
FLORES,2015,1,2097,3 ambientes,A estrer,7
FLORES,2015,2,2068,3 ambientes,A estrer,7
FLORES,2015,3,2069,3 ambientes,A estrer,7
FLORES,2015,4,2164,3 ambientes,A estrer,7
FLORES,2016,1,2242,3 ambientes,A estrer,7
FLORES,2016,2,2089,3 ambientes,A estrer,7
FLORES,2016,3,2270,3 ambientes,A estrer,7
FLORES,2016,4,2299,3 ambientes,A estrer,7
FLORES,2017,1,2238,3 ambientes,A estrer,7
FLORES,2017,2,2340,3 ambientes,A estrer,7
FLORES,2017,3,2491,3 ambientes,A estrer,7
FLORES,2017,4,2600,3 ambientes,A estrer,7
FLORES,2018,1,2712,3 ambientes,A estrer,7
FLORES,2018,2,2822,3 ambientes,A estrer,7
FLORES,2018,3,2943,3 ambientes,A estrer,7
FLORES,2018,4,2842,3 ambientes,A estrer,7
FLORES,2019,1,2872,3 ambientes,A estrer,7
FLORES,2019,2,2829,3 ambientes,A estrer,7
FLORESTA,2010,1,,3 ambientes,A estrer,10
FLORESTA,2010,2,,3 ambientes,A estrer,10
FLORESTA,2010,3,,3 ambientes,A estrer,10
FLORESTA,2010,4,,3 ambientes,A estrer,10
FLORESTA,2011,1,,3 ambientes,A estrer,10
FLORESTA,2011,2,,3 ambientes,A estrer,10
FLORESTA,2011,3,,3 ambientes,A estrer,10
FLORESTA,2011,4,1807,3 ambientes,A estrer,10
FLORESTA,2012,1,,3 ambientes,A estrer,10
FLORESTA,2012,2,,3 ambientes,A estrer,10
FLORESTA,2012,3,,3 ambientes,A estrer,10
FLORESTA,2012,4,,3 ambientes,A estrer,10
FLORESTA,2013,1,,3 ambientes,A estrer,10
FLORESTA,2013,2,,3 ambientes,A estrer,10
FLORESTA,2013,3,,3 ambientes,A estrer,10
FLORESTA,2013,4,,3 ambientes,A estrer,10
FLORESTA,2014,1,,3 ambientes,A estrer,10
FLORESTA,2014,2,,3 ambientes,A estrer,10
FLORESTA,2014,3,,3 ambientes,A estrer,10
FLORESTA,2014,4,,3 ambientes,A estrer,10
FLORESTA,2015,1,,3 ambientes,A estrer,10
FLORESTA,2015,2,,3 ambientes,A estrer,10
FLORESTA,2015,3,,3 ambientes,A estrer,10
FLORESTA,2015,4,,3 ambientes,A estrer,10
FLORESTA,2016,1,,3 ambientes,A estrer,10
FLORESTA,2016,2,,3 ambientes,A estrer,10
FLORESTA,2016,3,,3 ambientes,A estrer,10
FLORESTA,2016,4,,3 ambientes,A estrer,10
FLORESTA,2017,1,1986,3 ambientes,A estrer,10
FLORESTA,2017,2,,3 ambientes,A estrer,10
FLORESTA,2017,3,,3 ambientes,A estrer,10
FLORESTA,2017,4,,3 ambientes,A estrer,10
FLORESTA,2018,1,,3 ambientes,A estrer,10
FLORESTA,2018,2,,3 ambientes,A estrer,10
FLORESTA,2018,3,,3 ambientes,A estrer,10
FLORESTA,2018,4,,3 ambientes,A estrer,10
FLORESTA,2019,1,,3 ambientes,A estrer,10
FLORESTA,2019,2,,3 ambientes,A estrer,10
PATERL,2010,1,,3 ambientes,A estrer,15
PATERL,2010,2,,3 ambientes,A estrer,15
PATERL,2010,3,,3 ambientes,A estrer,15
PATERL,2010,4,,3 ambientes,A estrer,15
PATERL,2011,1,,3 ambientes,A estrer,15
PATERL,2011,2,,3 ambientes,A estrer,15
PATERL,2011,3,,3 ambientes,A estrer,15
PATERL,2011,4,,3 ambientes,A estrer,15
PATERL,2012,1,,3 ambientes,A estrer,15
PATERL,2012,2,,3 ambientes,A estrer,15
PATERL,2012,3,,3 ambientes,A estrer,15
PATERL,2012,4,,3 ambientes,A estrer,15
PATERL,2013,1,,3 ambientes,A estrer,15
PATERL,2013,2,,3 ambientes,A estrer,15
PATERL,2013,3,,3 ambientes,A estrer,15
PATERL,2013,4,,3 ambientes,A estrer,15
PATERL,2014,1,,3 ambientes,A estrer,15
PATERL,2014,2,,3 ambientes,A estrer,15
PATERL,2014,3,,3 ambientes,A estrer,15
PATERL,2014,4,,3 ambientes,A estrer,15
PATERL,2015,1,,3 ambientes,A estrer,15
PATERL,2015,2,,3 ambientes,A estrer,15
PATERL,2015,3,,3 ambientes,A estrer,15
PATERL,2015,4,,3 ambientes,A estrer,15
PATERL,2016,1,,3 ambientes,A estrer,15
PATERL,2016,2,,3 ambientes,A estrer,15
PATERL,2016,3,,3 ambientes,A estrer,15
PATERL,2016,4,,3 ambientes,A estrer,15
PATERL,2017,1,,3 ambientes,A estrer,15
PATERL,2017,2,,3 ambientes,A estrer,15
PATERL,2017,3,,3 ambientes,A estrer,15
PATERL,2017,4,,3 ambientes,A estrer,15
PATERL,2018,1,,3 ambientes,A estrer,15
PATERL,2018,2,,3 ambientes,A estrer,15
PATERL,2018,3,,3 ambientes,A estrer,15
PATERL,2018,4,,3 ambientes,A estrer,15
PATERL,2019,1,,3 ambientes,A estrer,15
PATERL,2019,2,,3 ambientes,A estrer,15
LINIERS,2010,1,1182,3 ambientes,A estrer,9
LINIERS,2010,2,,3 ambientes,A estrer,9
LINIERS,2010,3,1188,3 ambientes,A estrer,9
LINIERS,2010,4,1430,3 ambientes,A estrer,9
LINIERS,2011,1,1539,3 ambientes,A estrer,9
LINIERS,2011,2,,3 ambientes,A estrer,9
LINIERS,2011,3,,3 ambientes,A estrer,9
LINIERS,2011,4,1414,3 ambientes,A estrer,9
LINIERS,2012,1,,3 ambientes,A estrer,9
LINIERS,2012,2,,3 ambientes,A estrer,9
LINIERS,2012,3,,3 ambientes,A estrer,9
LINIERS,2012,4,,3 ambientes,A estrer,9
LINIERS,2013,1,,3 ambientes,A estrer,9
LINIERS,2013,2,,3 ambientes,A estrer,9
LINIERS,2013,3,,3 ambientes,A estrer,9
LINIERS,2013,4,,3 ambientes,A estrer,9
LINIERS,2014,1,,3 ambientes,A estrer,9
LINIERS,2014,2,1921,3 ambientes,A estrer,9
LINIERS,2014,3,,3 ambientes,A estrer,9
LINIERS,2014,4,,3 ambientes,A estrer,9
LINIERS,2015,1,,3 ambientes,A estrer,9
LINIERS,2015,2,,3 ambientes,A estrer,9
LINIERS,2015,3,2186,3 ambientes,A estrer,9
LINIERS,2015,4,,3 ambientes,A estrer,9
LINIERS,2016,1,2173,3 ambientes,A estrer,9
LINIERS,2016,2,2238,3 ambientes,A estrer,9
LINIERS,2016,3,2346,3 ambientes,A estrer,9
LINIERS,2016,4,2386,3 ambientes,A estrer,9
LINIERS,2017,1,2518,3 ambientes,A estrer,9
LINIERS,2017,2,2440,3 ambientes,A estrer,9
LINIERS,2017,3,2513,3 ambientes,A estrer,9
LINIERS,2017,4,2638,3 ambientes,A estrer,9
LINIERS,2018,1,2731,3 ambientes,A estrer,9
LINIERS,2018,2,2702,3 ambientes,A estrer,9
LINIERS,2018,3,2798,3 ambientes,A estrer,9
LINIERS,2018,4,2772,3 ambientes,A estrer,9
LINIERS,2019,1,2830,3 ambientes,A estrer,9
LINIERS,2019,2,2808,3 ambientes,A estrer,9
MATADEROS,2010,1,,3 ambientes,A estrer,9
MATADEROS,2010,2,1138,3 ambientes,A estrer,9
MATADEROS,2010,3,1199,3 ambientes,A estrer,9
MATADEROS,2010,4,1155,3 ambientes,A estrer,9
MATADEROS,2011,1,1256,3 ambientes,A estrer,9
MATADEROS,2011,2,1116,3 ambientes,A estrer,9
MATADEROS,2011,3,1189,3 ambientes,A estrer,9
MATADEROS,2011,4,,3 ambientes,A estrer,9
MATADEROS,2012,1,,3 ambientes,A estrer,9
MATADEROS,2012,2,,3 ambientes,A estrer,9
MATADEROS,2012,3,,3 ambientes,A estrer,9
MATADEROS,2012,4,,3 ambientes,A estrer,9
MATADEROS,2013,1,,3 ambientes,A estrer,9
MATADEROS,2013,2,,3 ambientes,A estrer,9
MATADEROS,2013,3,,3 ambientes,A estrer,9
MATADEROS,2013,4,,3 ambientes,A estrer,9
MATADEROS,2014,1,,3 ambientes,A estrer,9
MATADEROS,2014,2,2014,3 ambientes,A estrer,9
MATADEROS,2014,3,1930,3 ambientes,A estrer,9
MATADEROS,2014,4,,3 ambientes,A estrer,9
MATADEROS,2015,1,,3 ambientes,A estrer,9
MATADEROS,2015,2,,3 ambientes,A estrer,9
MATADEROS,2015,3,,3 ambientes,A estrer,9
MATADEROS,2015,4,,3 ambientes,A estrer,9
MATADEROS,2016,1,,3 ambientes,A estrer,9
MATADEROS,2016,2,,3 ambientes,A estrer,9
MATADEROS,2016,3,,3 ambientes,A estrer,9
MATADEROS,2016,4,,3 ambientes,A estrer,9
MATADEROS,2017,1,,3 ambientes,A estrer,9
MATADEROS,2017,2,,3 ambientes,A estrer,9
MATADEROS,2017,3,,3 ambientes,A estrer,9
MATADEROS,2017,4,,3 ambientes,A estrer,9
MATADEROS,2018,1,,3 ambientes,A estrer,9
MATADEROS,2018,2,,3 ambientes,A estrer,9
MATADEROS,2018,3,,3 ambientes,A estrer,9
MATADEROS,2018,4,2783,3 ambientes,A estrer,9
MATADEROS,2019,1,2771,3 ambientes,A estrer,9
MATADEROS,2019,2,2756,3 ambientes,A estrer,9
MONTE CASTRO,2010,1,,3 ambientes,A estrer,10
MONTE CASTRO,2010,2,,3 ambientes,A estrer,10
MONTE CASTRO,2010,3,,3 ambientes,A estrer,10
MONTE CASTRO,2010,4,1486,3 ambientes,A estrer,10
MONTE CASTRO,2011,1,1610,3 ambientes,A estrer,10
MONTE CASTRO,2011,2,,3 ambientes,A estrer,10
MONTE CASTRO,2011,3,1787,3 ambientes,A estrer,10
MONTE CASTRO,2011,4,,3 ambientes,A estrer,10
MONTE CASTRO,2012,1,,3 ambientes,A estrer,10
MONTE CASTRO,2012,2,,3 ambientes,A estrer,10
MONTE CASTRO,2012,3,,3 ambientes,A estrer,10
MONTE CASTRO,2012,4,,3 ambientes,A estrer,10
MONTE CASTRO,2013,1,,3 ambientes,A estrer,10
MONTE CASTRO,2013,2,,3 ambientes,A estrer,10
MONTE CASTRO,2013,3,,3 ambientes,A estrer,10
MONTE CASTRO,2013,4,,3 ambientes,A estrer,10
MONTE CASTRO,2014,1,,3 ambientes,A estrer,10
MONTE CASTRO,2014,2,,3 ambientes,A estrer,10
MONTE CASTRO,2014,3,,3 ambientes,A estrer,10
MONTE CASTRO,2014,4,,3 ambientes,A estrer,10
MONTE CASTRO,2015,1,,3 ambientes,A estrer,10
MONTE CASTRO,2015,2,,3 ambientes,A estrer,10
MONTE CASTRO,2015,3,,3 ambientes,A estrer,10
MONTE CASTRO,2015,4,,3 ambientes,A estrer,10
MONTE CASTRO,2016,1,,3 ambientes,A estrer,10
MONTE CASTRO,2016,2,,3 ambientes,A estrer,10
MONTE CASTRO,2016,3,,3 ambientes,A estrer,10
MONTE CASTRO,2016,4,,3 ambientes,A estrer,10
MONTE CASTRO,2017,1,2322,3 ambientes,A estrer,10
MONTE CASTRO,2017,2,,3 ambientes,A estrer,10
MONTE CASTRO,2017,3,,3 ambientes,A estrer,10
MONTE CASTRO,2017,4,,3 ambientes,A estrer,10
MONTE CASTRO,2018,1,,3 ambientes,A estrer,10
MONTE CASTRO,2018,2,,3 ambientes,A estrer,10
MONTE CASTRO,2018,3,,3 ambientes,A estrer,10
MONTE CASTRO,2018,4,,3 ambientes,A estrer,10
MONTE CASTRO,2019,1,,3 ambientes,A estrer,10
MONTE CASTRO,2019,2,,3 ambientes,A estrer,10
MONSERRAT,2010,1,,3 ambientes,A estrer,1
MONSERRAT,2010,2,,3 ambientes,A estrer,1
MONSERRAT,2010,3,,3 ambientes,A estrer,1
MONSERRAT,2010,4,,3 ambientes,A estrer,1
MONSERRAT,2011,1,,3 ambientes,A estrer,1
MONSERRAT,2011,2,,3 ambientes,A estrer,1
MONSERRAT,2011,3,,3 ambientes,A estrer,1
MONSERRAT,2011,4,,3 ambientes,A estrer,1
MONSERRAT,2012,1,,3 ambientes,A estrer,1
MONSERRAT,2012,2,,3 ambientes,A estrer,1
MONSERRAT,2012,3,,3 ambientes,A estrer,1
MONSERRAT,2012,4,,3 ambientes,A estrer,1
MONSERRAT,2013,1,,3 ambientes,A estrer,1
MONSERRAT,2013,2,,3 ambientes,A estrer,1
MONSERRAT,2013,3,,3 ambientes,A estrer,1
MONSERRAT,2013,4,,3 ambientes,A estrer,1
MONSERRAT,2014,1,,3 ambientes,A estrer,1
MONSERRAT,2014,2,,3 ambientes,A estrer,1
MONSERRAT,2014,3,,3 ambientes,A estrer,1
MONSERRAT,2014,4,,3 ambientes,A estrer,1
MONSERRAT,2015,1,,3 ambientes,A estrer,1
MONSERRAT,2015,2,,3 ambientes,A estrer,1
MONSERRAT,2015,3,,3 ambientes,A estrer,1
MONSERRAT,2015,4,,3 ambientes,A estrer,1
MONSERRAT,2016,1,,3 ambientes,A estrer,1
MONSERRAT,2016,2,,3 ambientes,A estrer,1
MONSERRAT,2016,3,,3 ambientes,A estrer,1
MONSERRAT,2016,4,,3 ambientes,A estrer,1
MONSERRAT,2017,1,,3 ambientes,A estrer,1
MONSERRAT,2017,2,,3 ambientes,A estrer,1
MONSERRAT,2017,3,,3 ambientes,A estrer,1
MONSERRAT,2017,4,,3 ambientes,A estrer,1
MONSERRAT,2018,1,,3 ambientes,A estrer,1
MONSERRAT,2018,2,,3 ambientes,A estrer,1
MONSERRAT,2018,3,,3 ambientes,A estrer,1
MONSERRAT,2018,4,,3 ambientes,A estrer,1
MONSERRAT,2019,1,,3 ambientes,A estrer,1
MONSERRAT,2019,2,,3 ambientes,A estrer,1
NUEVA POMPEYA,2010,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2010,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2010,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2010,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2011,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2011,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2011,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2011,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2012,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2012,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2012,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2012,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2013,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2013,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2013,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2013,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2014,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2014,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2014,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2014,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2015,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2015,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2015,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2015,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2016,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2016,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2016,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2016,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2017,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2017,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2017,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2017,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2018,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2018,2,,3 ambientes,A estrer,4
NUEVA POMPEYA,2018,3,,3 ambientes,A estrer,4
NUEVA POMPEYA,2018,4,,3 ambientes,A estrer,4
NUEVA POMPEYA,2019,1,,3 ambientes,A estrer,4
NUEVA POMPEYA,2019,2,,3 ambientes,A estrer,4
NUÑEZ,2010,1,2048,3 ambientes,A estrer,13
NUÑEZ,2010,2,,3 ambientes,A estrer,13
NUÑEZ,2010,3,,3 ambientes,A estrer,13
NUÑEZ,2010,4,,3 ambientes,A estrer,13
NUÑEZ,2011,1,,3 ambientes,A estrer,13
NUÑEZ,2011,2,,3 ambientes,A estrer,13
NUÑEZ,2011,3,,3 ambientes,A estrer,13
NUÑEZ,2011,4,,3 ambientes,A estrer,13
NUÑEZ,2012,1,,3 ambientes,A estrer,13
NUÑEZ,2012,2,,3 ambientes,A estrer,13
NUÑEZ,2012,3,,3 ambientes,A estrer,13
NUÑEZ,2012,4,,3 ambientes,A estrer,13
NUÑEZ,2013,1,,3 ambientes,A estrer,13
NUÑEZ,2013,2,,3 ambientes,A estrer,13
NUÑEZ,2013,3,,3 ambientes,A estrer,13
NUÑEZ,2013,4,,3 ambientes,A estrer,13
NUÑEZ,2014,1,,3 ambientes,A estrer,13
NUÑEZ,2014,2,,3 ambientes,A estrer,13
NUÑEZ,2014,3,,3 ambientes,A estrer,13
NUÑEZ,2014,4,,3 ambientes,A estrer,13
NUÑEZ,2015,1,,3 ambientes,A estrer,13
NUÑEZ,2015,2,,3 ambientes,A estrer,13
NUÑEZ,2015,3,,3 ambientes,A estrer,13
NUÑEZ,2015,4,,3 ambientes,A estrer,13
NUÑEZ,2016,1,2989,3 ambientes,A estrer,13
NUÑEZ,2016,2,,3 ambientes,A estrer,13
NUÑEZ,2016,3,,3 ambientes,A estrer,13
NUÑEZ,2016,4,3167,3 ambientes,A estrer,13
NUÑEZ,2017,1,3517,3 ambientes,A estrer,13
NUÑEZ,2017,2,3252,3 ambientes,A estrer,13
NUÑEZ,2017,3,,3 ambientes,A estrer,13
NUÑEZ,2017,4,,3 ambientes,A estrer,13
NUÑEZ,2018,1,,3 ambientes,A estrer,13
NUÑEZ,2018,2,,3 ambientes,A estrer,13
NUÑEZ,2018,3,3878,3 ambientes,A estrer,13
NUÑEZ,2018,4,4076,3 ambientes,A estrer,13
NUÑEZ,2019,1,3673,3 ambientes,A estrer,13
NUÑEZ,2019,2,3833,3 ambientes,A estrer,13
PALERMO,2010,1,2301,3 ambientes,A estrer,14
PALERMO,2010,2,2434,3 ambientes,A estrer,14
PALERMO,2010,3,2368,3 ambientes,A estrer,14
PALERMO,2010,4,2415,3 ambientes,A estrer,14
PALERMO,2011,1,2442,3 ambientes,A estrer,14
PALERMO,2011,2,2411,3 ambientes,A estrer,14
PALERMO,2011,3,2579,3 ambientes,A estrer,14
PALERMO,2011,4,,3 ambientes,A estrer,14
PALERMO,2012,1,,3 ambientes,A estrer,14
PALERMO,2012,2,,3 ambientes,A estrer,14
PALERMO,2012,3,,3 ambientes,A estrer,14
PALERMO,2012,4,,3 ambientes,A estrer,14
PALERMO,2013,1,,3 ambientes,A estrer,14
PALERMO,2013,2,,3 ambientes,A estrer,14
PALERMO,2013,3,,3 ambientes,A estrer,14
PALERMO,2013,4,,3 ambientes,A estrer,14
PALERMO,2014,1,,3 ambientes,A estrer,14
PALERMO,2014,2,,3 ambientes,A estrer,14
PALERMO,2014,3,,3 ambientes,A estrer,14
PALERMO,2014,4,,3 ambientes,A estrer,14
PALERMO,2015,1,3551,3 ambientes,A estrer,14
PALERMO,2015,2,3608,3 ambientes,A estrer,14
PALERMO,2015,3,3663,3 ambientes,A estrer,14
PALERMO,2015,4,3800,3 ambientes,A estrer,14
PALERMO,2016,1,3835,3 ambientes,A estrer,14
PALERMO,2016,2,3924,3 ambientes,A estrer,14
PALERMO,2016,3,3939,3 ambientes,A estrer,14
PALERMO,2016,4,3790,3 ambientes,A estrer,14
PALERMO,2017,1,3607,3 ambientes,A estrer,14
PALERMO,2017,2,3700,3 ambientes,A estrer,14
PALERMO,2017,3,4106,3 ambientes,A estrer,14
PALERMO,2017,4,4354,3 ambientes,A estrer,14
PALERMO,2018,1,4235,3 ambientes,A estrer,14
PALERMO,2018,2,4267,3 ambientes,A estrer,14
PALERMO,2018,3,4294,3 ambientes,A estrer,14
PALERMO,2018,4,4249,3 ambientes,A estrer,14
PALERMO,2019,1,4324,3 ambientes,A estrer,14
PALERMO,2019,2,4408,3 ambientes,A estrer,14
PARQUE AVELLANEDA,2010,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2010,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2010,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2010,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2011,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2011,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2011,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2011,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2019,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2019,2,,3 ambientes,A estrer,9
PARQUE CHACABUCO,2010,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,4,1820,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2019,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2019,2,,3 ambientes,A estrer,7
PARQUE CHAS,2010,1,,3 ambientes,A estrer,15
PARQUE CHAS,2010,2,,3 ambientes,A estrer,15
PARQUE CHAS,2010,3,,3 ambientes,A estrer,15
PARQUE CHAS,2010,4,,3 ambientes,A estrer,15
PARQUE CHAS,2011,1,,3 ambientes,A estrer,15
PARQUE CHAS,2011,2,,3 ambientes,A estrer,15
PARQUE CHAS,2011,3,,3 ambientes,A estrer,15
PARQUE CHAS,2011,4,,3 ambientes,A estrer,15
PARQUE CHAS,2012,1,,3 ambientes,A estrer,15
PARQUE CHAS,2012,2,,3 ambientes,A estrer,15
PARQUE CHAS,2012,3,,3 ambientes,A estrer,15
PARQUE CHAS,2012,4,,3 ambientes,A estrer,15
