barrio,anio,mes,precio_prom,ambientes,comuna
FLORES,2014,Ene,3042,2 ambientes,7
FLORES,2014,Feb,2932,2 ambientes,7
FLORES,2014,Mar,2798,2 ambientes,7
FLORES,2014,Abr,2699,2 ambientes,7
FLORES,2014,May,2997,2 ambientes,7
FLORES,2014,Jun,2952,2 ambientes,7
FLORES,2014,Jul,3060,2 ambientes,7
FLORES,2014,Ago,3195,2 ambientes,7
FLORES,2014,Sep,3150,2 ambientes,7
FLORES,2014,Oct,3362,2 ambientes,7
FLORES,2014,Nov,3242,2 ambientes,7
FLORES,2014,Dic,3204,2 ambientes,7
FLORES,2015,Ene,3299,2 ambientes,7
FLORES,2015,Feb,3386,2 ambientes,7
FLORES,2015,Mar,3659,2 ambientes,7
FLORES,2015,Abr,3574,2 ambientes,7
FLORES,2015,May,4065,2 ambientes,7
FLORES,2015,Jun,4201,2 ambientes,7
FLORES,2015,Jul,4056,2 ambientes,7
FLORES,2015,Ago,4075,2 ambientes,7
FLORES,2015,Sep,4349,2 ambientes,7
FLORES,2015,Oct,NA,2 ambientes,7
FLORES,2015,Nov,NA,2 ambientes,7
FLORES,2015,Dic,NA,2 ambientes,7
FLORES,2016,Ene,4477,2 ambientes,7
FLORES,2016,Feb,4936,2 ambientes,7
FLORES,2016,Mar,5161,2 ambientes,7
FLORES,2016,Abr,5205,2 ambientes,7
FLORES,2016,May,5233,2 ambientes,7
FLORES,2016,Jun,5475,2 ambientes,7
FLORES,2016,Jul,5542,2 ambientes,7
FLORES,2016,Ago,5720,2 ambientes,7
FLORES,2016,Sep,5767,2 ambientes,7
FLORES,2016,Oct,5849,2 ambientes,7
FLORES,2016,Nov,5764,2 ambientes,7
FLORES,2016,Dic,6590,2 ambientes,7
FLORES,2017,Ene,6398,2 ambientes,7
FLORES,2017,Feb,6283,2 ambientes,7
FLORES,2017,Mar,6545,2 ambientes,7
FLORES,2017,Abr,6645,2 ambientes,7
FLORES,2017,May,6501,2 ambientes,7
FLORES,2017,Jun,7570,2 ambientes,7
FLORES,2017,Jul,7377,2 ambientes,7
FLORES,2017,Ago,7602,2 ambientes,7
FLORES,2017,Sep,7904,2 ambientes,7
FLORES,2017,Oct,8003,2 ambientes,7
FLORES,2017,Nov,8223,2 ambientes,7
FLORES,2017,Dic,8961,2 ambientes,7
FLORES,2018,Ene,8746,2 ambientes,7
FLORES,2018,Feb,9197,2 ambientes,7
FLORES,2018,Mar,9065,2 ambientes,7
FLORES,2018,Abr,9644,2 ambientes,7
FLORES,2018,May,9670,2 ambientes,7
FLORES,2018,Jun,9917,2 ambientes,7
FLORES,2018,Jul,10268,2 ambientes,7
FLORES,2018,Ago,10213,2 ambientes,7
FLORES,2018,Sep,10395,2 ambientes,7
FLORES,2018,Oct,10825,2 ambientes,7
FLORES,2018,Nov,11608,2 ambientes,7
FLORES,2018,Dic,11599,2 ambientes,7
FLORES,2019,Ene,11144,2 ambientes,7
FLORES,2019,Feb,11888,2 ambientes,7
FLORES,2019,Mar,12403,2 ambientes,7
FLORES,2019,Abr,12561,2 ambientes,7
FLORES,2019,May,12917,2 ambientes,7
FLORES,2019,Jun,12723,2 ambientes,7
FLORES,2019,Jul,13141,2 ambientes,7
FLORES,2019,Ago,13340,2 ambientes,7
FLORESTA,2013,Jul,2297,2 ambientes,10
FLORESTA,2013,Ago,2382,2 ambientes,10
FLORESTA,2013,Sep,2636,2 ambientes,10
FLORESTA,2013,Oct,2611,2 ambientes,10
FLORESTA,2013,Nov,2457,2 ambientes,10
FLORESTA,2013,Dic,2662,2 ambientes,10
FLORESTA,2014,Ene,NA,2 ambientes,10
FLORESTA,2014,Feb,NA,2 ambientes,10
FLORESTA,2014,Mar,NA,2 ambientes,10
FLORESTA,2014,Abr,NA,2 ambientes,10
FLORESTA,2014,May,NA,2 ambientes,10
FLORESTA,2014,Jun,NA,2 ambientes,10
FLORESTA,2014,Jul,NA,2 ambientes,10
FLORESTA,2014,Ago,NA,2 ambientes,10
FLORESTA,2014,Sep,NA,2 ambientes,10
FLORESTA,2014,Oct,NA,2 ambientes,10
FLORESTA,2014,Nov,NA,2 ambientes,10
FLORESTA,2014,Dic,NA,2 ambientes,10
FLORESTA,2015,Ene,NA,2 ambientes,10
FLORESTA,2015,Feb,NA,2 ambientes,10
FLORESTA,2015,Mar,NA,2 ambientes,10
FLORESTA,2015,Abr,3370,2 ambientes,10
FLORESTA,2015,May,3827,2 ambientes,10
FLORESTA,2015,Jun,3947,2 ambientes,10
FLORESTA,2015,Jul,3825,2 ambientes,10
FLORESTA,2015,Ago,3853,2 ambientes,10
FLORESTA,2015,Sep,4169,2 ambientes,10
FLORESTA,2015,Oct,NA,2 ambientes,10
FLORESTA,2015,Nov,NA,2 ambientes,10
FLORESTA,2015,Dic,NA,2 ambientes,10
FLORESTA,2016,Ene,NA,2 ambientes,10
FLORESTA,2016,Feb,5063,2 ambientes,10
FLORESTA,2016,Mar,5262,2 ambientes,10
FLORESTA,2016,Abr,NA,2 ambientes,10
FLORESTA,2016,May,NA,2 ambientes,10
FLORESTA,2016,Jun,5659,2 ambientes,10
FLORESTA,2016,Jul,5448,2 ambientes,10
FLORESTA,2016,Ago,6420,2 ambientes,10
FLORESTA,2016,Sep,5904,2 ambientes,10
FLORESTA,2016,Oct,5595,2 ambientes,10
FLORESTA,2016,Nov,5506,2 ambientes,10
FLORESTA,2016,Dic,5746,2 ambientes,10
FLORESTA,2017,Ene,5917,2 ambientes,10
FLORESTA,2017,Feb,6366,2 ambientes,10
FLORESTA,2017,Mar,NA,2 ambientes,10
FLORESTA,2017,Abr,7072,2 ambientes,10
FLORESTA,2017,May,6908,2 ambientes,10
FLORESTA,2017,Jun,6359,2 ambientes,10
FLORESTA,2017,Jul,6553,2 ambientes,10
FLORESTA,2017,Ago,7063,2 ambientes,10
FLORESTA,2017,Sep,7622,2 ambientes,10
FLORESTA,2017,Oct,NA,2 ambientes,10
FLORESTA,2017,Nov,8281,2 ambientes,10
FLORESTA,2017,Dic,NA,2 ambientes,10
FLORESTA,2018,Ene,8895,2 ambientes,10
FLORESTA,2018,Feb,NA,2 ambientes,10
FLORESTA,2018,Mar,8811,2 ambientes,10
FLORESTA,2018,Abr,NA,2 ambientes,10
FLORESTA,2018,May,NA,2 ambientes,10
FLORESTA,2018,Jun,NA,2 ambientes,10
FLORESTA,2018,Jul,NA,2 ambientes,10
FLORESTA,2018,Ago,NA,2 ambientes,10
FLORESTA,2018,Sep,NA,2 ambientes,10
FLORESTA,2018,Oct,NA,2 ambientes,10
FLORESTA,2018,Nov,NA,2 ambientes,10
FLORESTA,2018,Dic,NA,2 ambientes,10
FLORESTA,2019,Ene,NA,2 ambientes,10
FLORESTA,2019,Feb,NA,2 ambientes,10
FLORESTA,2019,Mar,NA,2 ambientes,10
FLORESTA,2019,Abr,NA,2 ambientes,10
FLORESTA,2019,May,NA,2 ambientes,10
FLORESTA,2019,Jun,NA,2 ambientes,10
FLORESTA,2019,Jul,NA,2 ambientes,10
FLORESTA,2019,Ago,NA,2 ambientes,10
PATERNAL,2013,Jul,NA,2 ambientes,15
PATERNAL,2013,Ago,NA,2 ambientes,15
PATERNAL,2013,Sep,NA,2 ambientes,15
PATERNAL,2013,Oct,NA,2 ambientes,15
PATERNAL,2013,Nov,NA,2 ambientes,15
PATERNAL,2013,Dic,NA,2 ambientes,15
PATERNAL,2014,Ene,NA,2 ambientes,15
PATERNAL,2014,Feb,NA,2 ambientes,15
PATERNAL,2014,Mar,NA,2 ambientes,15
PATERNAL,2014,Abr,NA,2 ambientes,15
PATERNAL,2014,May,NA,2 ambientes,15
PATERNAL,2014,Jun,NA,2 ambientes,15
PATERNAL,2014,Jul,NA,2 ambientes,15
PATERNAL,2014,Ago,NA,2 ambientes,15
PATERNAL,2014,Sep,NA,2 ambientes,15
PATERNAL,2014,Oct,NA,2 ambientes,15
PATERNAL,2014,Nov,NA,2 ambientes,15
PATERNAL,2014,Dic,NA,2 ambientes,15
PATERNAL,2015,Ene,NA,2 ambientes,15
PATERNAL,2015,Feb,NA,2 ambientes,15
PATERNAL,2015,Mar,NA,2 ambientes,15
PATERNAL,2015,Abr,NA,2 ambientes,15
PATERNAL,2015,May,NA,2 ambientes,15
PATERNAL,2015,Jun,NA,2 ambientes,15
PATERNAL,2015,Jul,NA,2 ambientes,15
PATERNAL,2015,Ago,NA,2 ambientes,15
PATERNAL,2015,Sep,NA,2 ambientes,15
PATERNAL,2015,Oct,NA,2 ambientes,15
PATERNAL,2015,Nov,NA,2 ambientes,15
PATERNAL,2015,Dic,NA,2 ambientes,15
PATERNAL,2016,Ene,NA,2 ambientes,15
PATERNAL,2016,Feb,NA,2 ambientes,15
PATERNAL,2016,Mar,NA,2 ambientes,15
PATERNAL,2016,Abr,NA,2 ambientes,15
PATERNAL,2016,May,NA,2 ambientes,15
PATERNAL,2016,Jun,NA,2 ambientes,15
PATERNAL,2016,Jul,NA,2 ambientes,15
PATERNAL,2016,Ago,NA,2 ambientes,15
PATERNAL,2016,Sep,NA,2 ambientes,15
PATERNAL,2016,Oct,NA,2 ambientes,15
PATERNAL,2016,Nov,NA,2 ambientes,15
PATERNAL,2016,Dic,NA,2 ambientes,15
PATERNAL,2017,Ene,NA,2 ambientes,15
PATERNAL,2017,Feb,NA,2 ambientes,15
PATERNAL,2017,Mar,NA,2 ambientes,15
PATERNAL,2017,Abr,NA,2 ambientes,15
PATERNAL,2017,May,NA,2 ambientes,15
PATERNAL,2017,Jun,NA,2 ambientes,15
PATERNAL,2017,Jul,NA,2 ambientes,15
PATERNAL,2017,Ago,NA,2 ambientes,15
PATERNAL,2017,Sep,NA,2 ambientes,15
PATERNAL,2017,Oct,NA,2 ambientes,15
PATERNAL,2017,Nov,NA,2 ambientes,15
PATERNAL,2017,Dic,NA,2 ambientes,15
PATERNAL,2018,Ene,NA,2 ambientes,15
PATERNAL,2018,Feb,NA,2 ambientes,15
PATERNAL,2018,Mar,NA,2 ambientes,15
PATERNAL,2018,Abr,NA,2 ambientes,15
PATERNAL,2018,May,NA,2 ambientes,15
PATERNAL,2018,Jun,NA,2 ambientes,15
PATERNAL,2018,Jul,NA,2 ambientes,15
PATERNAL,2018,Ago,NA,2 ambientes,15
PATERNAL,2018,Sep,NA,2 ambientes,15
PATERNAL,2018,Oct,NA,2 ambientes,15
PATERNAL,2018,Nov,NA,2 ambientes,15
PATERNAL,2018,Dic,NA,2 ambientes,15
PATERNAL,2019,Ene,NA,2 ambientes,15
PATERNAL,2019,Feb,NA,2 ambientes,15
PATERNAL,2019,Mar,NA,2 ambientes,15
PATERNAL,2019,Abr,NA,2 ambientes,15
PATERNAL,2019,May,NA,2 ambientes,15
PATERNAL,2019,Jun,NA,2 ambientes,15
PATERNAL,2019,Jul,NA,2 ambientes,15
PATERNAL,2019,Ago,NA,2 ambientes,15
LINIERS,2013,Jul,1952,2 ambientes,9
LINIERS,2013,Ago,3022,2 ambientes,9
LINIERS,2013,Sep,2197,2 ambientes,9
LINIERS,2013,Oct,NA,2 ambientes,9
LINIERS,2013,Nov,2262,2 ambientes,9
LINIERS,2013,Dic,2222,2 ambientes,9
LINIERS,2014,Ene,NA,2 ambientes,9
LINIERS,2014,Feb,NA,2 ambientes,9
LINIERS,2014,Mar,NA,2 ambientes,9
LINIERS,2014,Abr,NA,2 ambientes,9
LINIERS,2014,May,NA,2 ambientes,9
LINIERS,2014,Jun,NA,2 ambientes,9
LINIERS,2014,Jul,NA,2 ambientes,9
LINIERS,2014,Ago,NA,2 ambientes,9
LINIERS,2014,Sep,NA,2 ambientes,9
LINIERS,2014,Oct,NA,2 ambientes,9
LINIERS,2014,Nov,NA,2 ambientes,9
LINIERS,2014,Dic,NA,2 ambientes,9
LINIERS,2015,Ene,NA,2 ambientes,9
LINIERS,2015,Feb,NA,2 ambientes,9
LINIERS,2015,Mar,NA,2 ambientes,9
LINIERS,2015,Abr,3406,2 ambientes,9
LINIERS,2015,May,NA,2 ambientes,9
LINIERS,2015,Jun,NA,2 ambientes,9
LINIERS,2015,Jul,3326,2 ambientes,9
LINIERS,2015,Ago,NA,2 ambientes,9
LINIERS,2015,Sep,NA,2 ambientes,9
LINIERS,2015,Oct,NA,2 ambientes,9
LINIERS,2015,Nov,NA,2 ambientes,9
LINIERS,2015,Dic,NA,2 ambientes,9
LINIERS,2016,Ene,NA,2 ambientes,9
LINIERS,2016,Feb,NA,2 ambientes,9
LINIERS,2016,Mar,NA,2 ambientes,9
LINIERS,2016,Abr,4706,2 ambientes,9
LINIERS,2016,May,5017,2 ambientes,9
LINIERS,2016,Jun,NA,2 ambientes,9
LINIERS,2016,Jul,5698,2 ambientes,9
LINIERS,2016,Ago,4860,2 ambientes,9
LINIERS,2016,Sep,NA,2 ambientes,9
LINIERS,2016,Oct,6338,2 ambientes,9
LINIERS,2016,Nov,6289,2 ambientes,9
LINIERS,2016,Dic,6241,2 ambientes,9
LINIERS,2017,Ene,5996,2 ambientes,9
LINIERS,2017,Feb,6233,2 ambientes,9
LINIERS,2017,Mar,5952,2 ambientes,9
LINIERS,2017,Abr,5808,2 ambientes,9
LINIERS,2017,May,5903,2 ambientes,9
LINIERS,2017,Jun,5825,2 ambientes,9
LINIERS,2017,Jul,NA,2 ambientes,9
LINIERS,2017,Ago,NA,2 ambientes,9
LINIERS,2017,Sep,NA,2 ambientes,9
LINIERS,2017,Oct,NA,2 ambientes,9
LINIERS,2017,Nov,NA,2 ambientes,9
LINIERS,2017,Dic,NA,2 ambientes,9
LINIERS,2018,Ene,NA,2 ambientes,9
LINIERS,2018,Feb,NA,2 ambientes,9
LINIERS,2018,Mar,7678,2 ambientes,9
LINIERS,2018,Abr,8381,2 ambientes,9
LINIERS,2018,May,7956,2 ambientes,9
LINIERS,2018,Jun,8748,2 ambientes,9
LINIERS,2018,Jul,NA,2 ambientes,9
LINIERS,2018,Ago,NA,2 ambientes,9
LINIERS,2018,Sep,NA,2 ambientes,9
LINIERS,2018,Oct,NA,2 ambientes,9
LINIERS,2018,Nov,NA,2 ambientes,9
LINIERS,2018,Dic,NA,2 ambientes,9
LINIERS,2019,Ene,NA,2 ambientes,9
LINIERS,2019,Feb,NA,2 ambientes,9
LINIERS,2019,Mar,NA,2 ambientes,9
LINIERS,2019,Abr,NA,2 ambientes,9
LINIERS,2019,May,NA,2 ambientes,9
LINIERS,2019,Jun,NA,2 ambientes,9
LINIERS,2019,Jul,NA,2 ambientes,9
LINIERS,2019,Ago,NA,2 ambientes,9
MATADEROS,2013,Jul,NA,2 ambientes,9
MATADEROS,2013,Ago,2383,2 ambientes,9
MATADEROS,2013,Sep,2965,2 ambientes,9
MATADEROS,2013,Oct,2939,2 ambientes,9
MATADEROS,2013,Nov,NA,2 ambientes,9
MATADEROS,2013,Dic,NA,2 ambientes,9
MATADEROS,2014,Ene,NA,2 ambientes,9
MATADEROS,2014,Feb,NA,2 ambientes,9
MATADEROS,2014,Mar,NA,2 ambientes,9
MATADEROS,2014,Abr,NA,2 ambientes,9
MATADEROS,2014,May,NA,2 ambientes,9
MATADEROS,2014,Jun,NA,2 ambientes,9
MATADEROS,2014,Jul,NA,2 ambientes,9
MATADEROS,2014,Ago,NA,2 ambientes,9
MATADEROS,2014,Sep,NA,2 ambientes,9
MATADEROS,2014,Oct,NA,2 ambientes,9
MATADEROS,2014,Nov,NA,2 ambientes,9
MATADEROS,2014,Dic,NA,2 ambientes,9
MATADEROS,2015,Ene,NA,2 ambientes,9
MATADEROS,2015,Feb,NA,2 ambientes,9
MATADEROS,2015,Mar,NA,2 ambientes,9
MATADEROS,2015,Abr,NA,2 ambientes,9
MATADEROS,2015,May,NA,2 ambientes,9
MATADEROS,2015,Jun,3811,2 ambientes,9
MATADEROS,2015,Jul,3896,2 ambientes,9
MATADEROS,2015,Ago,4129,2 ambientes,9
MATADEROS,2015,Sep,4364,2 ambientes,9
MATADEROS,2015,Oct,NA,2 ambientes,9
MATADEROS,2015,Nov,NA,2 ambientes,9
MATADEROS,2015,Dic,NA,2 ambientes,9
MATADEROS,2016,Ene,NA,2 ambientes,9
MATADEROS,2016,Feb,NA,2 ambientes,9
MATADEROS,2016,Mar,4322,2 ambientes,9
MATADEROS,2016,Abr,5646,2 ambientes,9
MATADEROS,2016,May,NA,2 ambientes,9
MATADEROS,2016,Jun,NA,2 ambientes,9
MATADEROS,2016,Jul,NA,2 ambientes,9
MATADEROS,2016,Ago,NA,2 ambientes,9
MATADEROS,2016,Sep,6348,2 ambientes,9
MATADEROS,2016,Oct,6343,2 ambientes,9
MATADEROS,2016,Nov,6528,2 ambientes,9
MATADEROS,2016,Dic,5320,2 ambientes,9
MATADEROS,2017,Ene,NA,2 ambientes,9
MATADEROS,2017,Feb,6437,2 ambientes,9
MATADEROS,2017,Mar,6271,2 ambientes,9
MATADEROS,2017,Abr,NA,2 ambientes,9
MATADEROS,2017,May,6535,2 ambientes,9
MATADEROS,2017,Jun,NA,2 ambientes,9
MATADEROS,2017,Jul,NA,2 ambientes,9
MATADEROS,2017,Ago,NA,2 ambientes,9
MATADEROS,2017,Sep,NA,2 ambientes,9
MATADEROS,2017,Oct,NA,2 ambientes,9
MATADEROS,2017,Nov,NA,2 ambientes,9
MATADEROS,2017,Dic,NA,2 ambientes,9
MATADEROS,2018,Ene,NA,2 ambientes,9
MATADEROS,2018,Feb,NA,2 ambientes,9
MATADEROS,2018,Mar,NA,2 ambientes,9
MATADEROS,2018,Abr,NA,2 ambientes,9
MATADEROS,2018,May,NA,2 ambientes,9
MATADEROS,2018,Jun,NA,2 ambientes,9
MATADEROS,2018,Jul,NA,2 ambientes,9
MATADEROS,2018,Ago,8666,2 ambientes,9
MATADEROS,2018,Sep,NA,2 ambientes,9
MATADEROS,2018,Oct,NA,2 ambientes,9
MATADEROS,2018,Nov,NA,2 ambientes,9
MATADEROS,2018,Dic,NA,2 ambientes,9
MATADEROS,2019,Ene,NA,2 ambientes,9
MATADEROS,2019,Feb,NA,2 ambientes,9
MATADEROS,2019,Mar,NA,2 ambientes,9
MATADEROS,2019,Abr,NA,2 ambientes,9
MATADEROS,2019,May,NA,2 ambientes,9
MATADEROS,2019,Jun,NA,2 ambientes,9
MATADEROS,2019,Jul,NA,2 ambientes,9
MATADEROS,2019,Ago,NA,2 ambientes,9
MONTE CASTRO,2013,Jul,NA,2 ambientes,10
MONTE CASTRO,2013,Ago,NA,2 ambientes,10
MONTE CASTRO,2013,Sep,NA,2 ambientes,10
MONTE CASTRO,2013,Oct,2650,2 ambientes,10
MONTE CASTRO,2013,Nov,NA,2 ambientes,10
MONTE CASTRO,2013,Dic,2756,2 ambientes,10
MONTE CASTRO,2014,Ene,NA,2 ambientes,10
MONTE CASTRO,2014,Feb,NA,2 ambientes,10
MONTE CASTRO,2014,Mar,NA,2 ambientes,10
MONTE CASTRO,2014,Abr,NA,2 ambientes,10
MONTE CASTRO,2014,May,NA,2 ambientes,10
MONTE CASTRO,2014,Jun,NA,2 ambientes,10
MONTE CASTRO,2014,Jul,NA,2 ambientes,10
MONTE CASTRO,2014,Ago,NA,2 ambientes,10
MONTE CASTRO,2014,Sep,NA,2 ambientes,10
MONTE CASTRO,2014,Oct,NA,2 ambientes,10
MONTE CASTRO,2014,Nov,NA,2 ambientes,10
MONTE CASTRO,2014,Dic,NA,2 ambientes,10
MONTE CASTRO,2015,Ene,NA,2 ambientes,10
MONTE CASTRO,2015,Feb,NA,2 ambientes,10
MONTE CASTRO,2015,Mar,NA,2 ambientes,10
MONTE CASTRO,2015,Abr,NA,2 ambientes,10
MONTE CASTRO,2015,May,NA,2 ambientes,10
MONTE CASTRO,2015,Jun,3714,2 ambientes,10
MONTE CASTRO,2015,Jul,NA,2 ambientes,10
MONTE CASTRO,2015,Ago,NA,2 ambientes,10
MONTE CASTRO,2015,Sep,4422,2 ambientes,10
MONTE CASTRO,2015,Oct,NA,2 ambientes,10
MONTE CASTRO,2015,Nov,NA,2 ambientes,10
MONTE CASTRO,2015,Dic,NA,2 ambientes,10
MONTE CASTRO,2016,Ene,NA,2 ambientes,10
MONTE CASTRO,2016,Feb,NA,2 ambientes,10
MONTE CASTRO,2016,Mar,NA,2 ambientes,10
MONTE CASTRO,2016,Abr,NA,2 ambientes,10
MONTE CASTRO,2016,May,5127,2 ambientes,10
MONTE CASTRO,2016,Jun,5310,2 ambientes,10
MONTE CASTRO,2016,Jul,NA,2 ambientes,10
MONTE CASTRO,2016,Ago,NA,2 ambientes,10
MONTE CASTRO,2016,Sep,NA,2 ambientes,10
MONTE CASTRO,2016,Oct,5911,2 ambientes,10
MONTE CASTRO,2016,Nov,NA,2 ambientes,10
MONTE CASTRO,2016,Dic,NA,2 ambientes,10
MONTE CASTRO,2017,Ene,NA,2 ambientes,10
MONTE CASTRO,2017,Feb,6642,2 ambientes,10
MONTE CASTRO,2017,Mar,6426,2 ambientes,10
MONTE CASTRO,2017,Abr,NA,2 ambientes,10
MONTE CASTRO,2017,May,6422,2 ambientes,10
MONTE CASTRO,2017,Jun,NA,2 ambientes,10
MONTE CASTRO,2017,Jul,NA,2 ambientes,10
MONTE CASTRO,2017,Ago,NA,2 ambientes,10
MONTE CASTRO,2017,Sep,NA,2 ambientes,10
MONTE CASTRO,2017,Oct,NA,2 ambientes,10
MONTE CASTRO,2017,Nov,NA,2 ambientes,10
MONTE CASTRO,2017,Dic,NA,2 ambientes,10
MONTE CASTRO,2018,Ene,8600,2 ambientes,10
MONTE CASTRO,2018,Feb,NA,2 ambientes,10
MONTE CASTRO,2018,Mar,NA,2 ambientes,10
MONTE CASTRO,2018,Abr,NA,2 ambientes,10
MONTE CASTRO,2018,May,NA,2 ambientes,10
MONTE CASTRO,2018,Jun,NA,2 ambientes,10
MONTE CASTRO,2018,Jul,NA,2 ambientes,10
MONTE CASTRO,2018,Ago,NA,2 ambientes,10
MONTE CASTRO,2018,Sep,NA,2 ambientes,10
MONTE CASTRO,2018,Oct,NA,2 ambientes,10
MONTE CASTRO,2018,Nov,NA,2 ambientes,10
MONTE CASTRO,2018,Dic,NA,2 ambientes,10
MONTE CASTRO,2019,Ene,NA,2 ambientes,10
MONTE CASTRO,2019,Feb,NA,2 ambientes,10
MONTE CASTRO,2019,Mar,NA,2 ambientes,10
MONTE CASTRO,2019,Abr,NA,2 ambientes,10
MONTE CASTRO,2019,May,NA,2 ambientes,10
MONTE CASTRO,2019,Jun,NA,2 ambientes,10
MONTE CASTRO,2019,Jul,NA,2 ambientes,10
MONTE CASTRO,2019,Ago,NA,2 ambientes,10
MONSERRAT,2013,Jul,NA,2 ambientes,1
MONSERRAT,2013,Ago,2494,2 ambientes,1
MONSERRAT,2013,Sep,NA,2 ambientes,1
MONSERRAT,2013,Oct,2582,2 ambientes,1
MONSERRAT,2013,Nov,NA,2 ambientes,1
MONSERRAT,2013,Dic,NA,2 ambientes,1
MONSERRAT,2014,Ene,NA,2 ambientes,1
MONSERRAT,2014,Feb,NA,2 ambientes,1
MONSERRAT,2014,Mar,NA,2 ambientes,1
MONSERRAT,2014,Abr,NA,2 ambientes,1
MONSERRAT,2014,May,NA,2 ambientes,1
MONSERRAT,2014,Jun,NA,2 ambientes,1
MONSERRAT,2014,Jul,NA,2 ambientes,1
MONSERRAT,2014,Ago,NA,2 ambientes,1
MONSERRAT,2014,Sep,NA,2 ambientes,1
MONSERRAT,2014,Oct,NA,2 ambientes,1
MONSERRAT,2014,Nov,NA,2 ambientes,1
MONSERRAT,2014,Dic,NA,2 ambientes,1
MONSERRAT,2015,Ene,NA,2 ambientes,1
MONSERRAT,2015,Feb,NA,2 ambientes,1
MONSERRAT,2015,Mar,NA,2 ambientes,1
MONSERRAT,2015,Abr,NA,2 ambientes,1
MONSERRAT,2015,May,NA,2 ambientes,1
MONSERRAT,2015,Jun,NA,2 ambientes,1
MONSERRAT,2015,Jul,NA,2 ambientes,1
MONSERRAT,2015,Ago,NA,2 ambientes,1
MONSERRAT,2015,Sep,NA,2 ambientes,1
MONSERRAT,2015,Oct,NA,2 ambientes,1
MONSERRAT,2015,Nov,NA,2 ambientes,1
MONSERRAT,2015,Dic,NA,2 ambientes,1
MONSERRAT,2016,Ene,NA,2 ambientes,1
MONSERRAT,2016,Feb,NA,2 ambientes,1
MONSERRAT,2016,Mar,NA,2 ambientes,1
MONSERRAT,2016,Abr,NA,2 ambientes,1
MONSERRAT,2016,May,NA,2 ambientes,1
MONSERRAT,2016,Jun,NA,2 ambientes,1
MONSERRAT,2016,Jul,6191,2 ambientes,1
MONSERRAT,2016,Ago,NA,2 ambientes,1
MONSERRAT,2016,Sep,6869,2 ambientes,1
MONSERRAT,2016,Oct,6154,2 ambientes,1
MONSERRAT,2016,Nov,NA,2 ambientes,1
MONSERRAT,2016,Dic,NA,2 ambientes,1
MONSERRAT,2017,Ene,7012,2 ambientes,1
MONSERRAT,2017,Feb,NA,2 ambientes,1
MONSERRAT,2017,Mar,NA,2 ambientes,1
MONSERRAT,2017,Abr,NA,2 ambientes,1
MONSERRAT,2017,May,NA,2 ambientes,1
MONSERRAT,2017,Jun,NA,2 ambientes,1
MONSERRAT,2017,Jul,NA,2 ambientes,1
MONSERRAT,2017,Ago,NA,2 ambientes,1
MONSERRAT,2017,Sep,NA,2 ambientes,1
MONSERRAT,2017,Oct,NA,2 ambientes,1
MONSERRAT,2017,Nov,NA,2 ambientes,1
MONSERRAT,2017,Dic,NA,2 ambientes,1
MONSERRAT,2018,Ene,NA,2 ambientes,1
MONSERRAT,2018,Feb,NA,2 ambientes,1
MONSERRAT,2018,Mar,NA,2 ambientes,1
MONSERRAT,2018,Abr,NA,2 ambientes,1
MONSERRAT,2018,May,NA,2 ambientes,1
MONSERRAT,2018,Jun,NA,2 ambientes,1
MONSERRAT,2018,Jul,NA,2 ambientes,1
MONSERRAT,2018,Ago,NA,2 ambientes,1
MONSERRAT,2018,Sep,NA,2 ambientes,1
MONSERRAT,2018,Oct,NA,2 ambientes,1
MONSERRAT,2018,Nov,NA,2 ambientes,1
MONSERRAT,2018,Dic,NA,2 ambientes,1
MONSERRAT,2019,Ene,NA,2 ambientes,1
MONSERRAT,2019,Feb,NA,2 ambientes,1
MONSERRAT,2019,Mar,NA,2 ambientes,1
MONSERRAT,2019,Abr,13657,2 ambientes,1
MONSERRAT,2019,May,13499,2 ambientes,1
MONSERRAT,2019,Jun,14112,2 ambientes,1
MONSERRAT,2019,Jul,NA,2 ambientes,1
MONSERRAT,2019,Ago,NA,2 ambientes,1
NUEVA POMPEYA,2013,Jul,NA,2 ambientes,4
NUEVA POMPEYA,2013,Ago,NA,2 ambientes,4
NUEVA POMPEYA,2013,Sep,NA,2 ambientes,4
NUEVA POMPEYA,2013,Oct,2800,2 ambientes,4
NUEVA POMPEYA,2013,Nov,NA,2 ambientes,4
NUEVA POMPEYA,2013,Dic,NA,2 ambientes,4
NUEVA POMPEYA,2014,Ene,NA,2 ambientes,4
NUEVA POMPEYA,2014,Feb,NA,2 ambientes,4
NUEVA POMPEYA,2014,Mar,NA,2 ambientes,4
NUEVA POMPEYA,2014,Abr,NA,2 ambientes,4
NUEVA POMPEYA,2014,May,NA,2 ambientes,4
NUEVA POMPEYA,2014,Jun,NA,2 ambientes,4
NUEVA POMPEYA,2014,Jul,NA,2 ambientes,4
NUEVA POMPEYA,2014,Ago,NA,2 ambientes,4
NUEVA POMPEYA,2014,Sep,NA,2 ambientes,4
NUEVA POMPEYA,2014,Oct,NA,2 ambientes,4
NUEVA POMPEYA,2014,Nov,NA,2 ambientes,4
NUEVA POMPEYA,2014,Dic,NA,2 ambientes,4
NUEVA POMPEYA,2015,Ene,NA,2 ambientes,4
NUEVA POMPEYA,2015,Feb,NA,2 ambientes,4
NUEVA POMPEYA,2015,Mar,NA,2 ambientes,4
